"ORG_UNIT_HIERARCHY_ID","EFF_FROM_TMSTMP","TRNST_NUM","RGNL_OFFC_TRNST_NUM","DSTRCT_OFFC_TRNST_NUM","RGNL_OFFC_OU_ID","DSTRCT_OFFC_OU_ID","EFF_TO_TMSTMP","CRNT_F","RGNL_OFFC_CD","DSTRCT_OFFC_CD","TRNST_NM","RGNL_OFFC_DESC","DSTRCT_OFFC_DESC","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
17579944,2010-01-17-00.00.00.000000,"82719","20719","02709",17580231,17578447,9999-12-31-00.00.00.000000,Y,"6    ","48                            ",SUMMERSIDE                                        ,PRAIRIE REGION                            ,EDMONTON                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580168,2003-11-07-00.00.00.000000,"11890","00810","11510",17580086,17577423,9999-12-31-00.00.00.000000,Y,"7    ","56                            ","MARINE & MACGOWAN, B.C.- U.S. DOLLARS             ",BRITISH COLUMBIA REGION                   ,DOWNTOWN VANCOUVER/NORTH B.C.             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577132,2010-05-12-00.00.00.000000,"64832","68502","51946",17577462,17577656,9999-12-31-00.00.00.000000,Y,"4    ","20                            ","BEECHWOOD, WATERLOO, ONTARIO                      ",ONTARIO REGION                            ,ONTARIO CENTRAL WEST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576502,2011-06-11-00.00.00.000000,"40592","32482","04218",17580325,17578448,9999-12-31-00.00.00.000000,Y,"5    ","29                            ",MARKHAM MAIN                                      ,TORONTO REGION                            ,GTA EAST                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575304,2003-11-07-00.00.00.000000,"22590","00810","12690",17580086,17578450,9999-12-31-00.00.00.000000,Y,"7    ","57                            ",NT OAKBAY                                         ,BRITISH COLUMBIA REGION                   ,VANCOUVER ISLAND                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576457,2010-03-12-00.00.00.000000,"50294","12153","20644",17577393,17580230,9999-12-31-00.00.00.000000,Y,"2    ","05                            ",ST. GEORGE                                        ,ATLANTIC REGION                           ,WEST NEW BRUNSWICK                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575386,2003-11-07-00.00.00.000000,"95026","68502","61986",17577462,17577657,9999-12-31-00.00.00.000000,Y,"4    ","18                            ","NT 400 POWER CENTRE, BARRIE                       ",ONTARIO REGION                            ,BARRIE & MUSKOKA                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579066,2008-02-15-00.00.00.000000,"42929",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ",PRAIRIE MORTGAGE BROKER UNIT                      ,NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
70496005,2013-11-11-00.00.00.000000,"53280","00810","12690",17580086,17578450,9999-12-31-00.00.00.000000,Y,"7    ","57                            ",UPTOWN                                            ,BRITISH COLUMBIA REGION                   ,VANCOUVER ISLAND                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576399,2010-03-12-00.00.00.000000,"00364","12153","20644",17577393,17580230,9999-12-31-00.00.00.000000,Y,"2    ","05                            ",WOODSTOCK                                         ,ATLANTIC REGION                           ,WEST NEW BRUNSWICK                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578331,2011-05-11-00.00.00.000000,"12591","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ",QUEBEC - BRCLOS1-NO FUTURE BENEFIT                ,QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576583,2011-06-11-00.00.00.000000,"40832","68502","61986",17577462,17577657,9999-12-31-00.00.00.000000,Y,"4    ","18                            ",PORT CARLING                                      ,ONTARIO REGION                            ,BARRIE & MUSKOKA                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580806,2003-11-07-00.00.00.000000,"94672","32482","61036",17580325,17580552,9999-12-31-00.00.00.000000,Y,"5    ","40                            ",TORONTO REGIONAL OFFICE ADMINISTERED              ,TORONTO REGION                            ,TORONTO DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576758,2005-06-09-00.00.00.000000,"60228","20719","94268",17580231,17578467,9999-12-31-00.00.00.000000,Y,"6    ","43                            ","NORTH BATTLEFORD, SASK.                           ",PRAIRIE REGION                            ,SASKATCHEWAN NORTH                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578782,2011-03-11-00.00.00.000000,"82800",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",B.C. REAL ESTATE                                  ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579431,2009-11-11-00.00.00.000000,"41889","20719","02709",17580231,17578447,9999-12-31-00.00.00.000000,Y,"6    ","48                            ",ELLERSLIE & 111TH                                 ,PRAIRIE REGION                            ,EDMONTON                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575475,2004-10-08-00.00.00.000000,"71449","20719","32359",17580231,17577716,9999-12-31-00.00.00.000000,Y,"6    ","52                            ",NT DOMESTIC REGION - PRAIRIE                      ,PRAIRIE REGION                            ,PRAIRIE DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579061,2008-02-15-00.00.00.000000,"23010",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ",VANCOUVER SCOTIA EXPRESS SERV. ADM. BUDGET        ,NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576761,2010-03-12-00.00.00.000000,"90753","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",WESLEYVILLE                                       ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576186,2008-04-14-00.00.00.000000,"59782","32482","44248",17580325,17578456,2015-12-09-23.59.59.000000,N,"5    ","37                            ",BURLINGTON COMM. BANKING    CENTRE                ,TORONTO REGION                            ,GTA MISSISSAUGA OAKVILLE                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578762,2011-05-11-00.00.00.000000,"43331",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",MONTREAL EAST & SOUTH SHORE CRG                   ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576186,2015-12-10-00.00.00.000000,"59782","32482","44248",17580325,17578456,9999-12-31-00.00.00.000000,Y,"5    ","37                            ",BURLINGTON COMM. BANKING    CENTRE                ,TORONTO REGION                            ,GTA MISSISSAUGA                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576438,2011-01-16-00.00.00.000000,"50286","00661","11106",17580083,17580156,9999-12-31-00.00.00.000000,Y,"3    ","11                            ","SOMERSET & BRONSON, OTTAWA, ONT.                  ",QUEBEC & EASTERN ONTARIO                  ,OTTAWA & WEST QUEBEC                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576530,2010-05-12-00.00.00.000000,"90563","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",CARBONEAR                                         ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575293,2006-12-11-00.00.00.000000,"34736","32482","44248",17580325,17578456,2015-12-09-23.59.59.000000,N,"5    ","37                            ",NT SHERIDAN MALL                                  ,TORONTO REGION                            ,GTA MISSISSAUGA OAKVILLE                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575293,2015-12-10-00.00.00.000000,"34736","32482","44248",17580325,17578456,9999-12-31-00.00.00.000000,Y,"5    ","37                            ",NT SHERIDAN MALL                                  ,TORONTO REGION                            ,GTA MISSISSAUGA                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577268,2006-10-13-00.00.00.000000,"20438","20719","90548",17580231,17580766,9999-12-31-00.00.00.000000,Y,"6    ","42                            ","ALBERT ST.& 9TH AVE NORTH, REGINA, SASK.          ",PRAIRIE REGION                            ,SASKATCHEWAN SOUTH                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575612,2011-05-11-00.00.00.000000,"90571",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ","CHICOUTIMI,QUEBEC.                                ",NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580239,2003-11-07-00.00.00.000000,"21261","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ",MONTREAL TRAINING - 3600 SYSTEM                   ,QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575179,2006-10-13-00.00.00.000000,"21386","68502","92536",17577462,17580791,9999-12-31-00.00.00.000000,Y,"4    ","28                            ","CENTREPOINTE PERS.BKG.CENTRE,NEPEAN, ONT.         ",ONTARIO REGION                            ,ONTARIO DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577387,2011-11-10-00.00.00.000000,"21873","12153","92353",17577393,17577664,9999-12-31-00.00.00.000000,Y,"2    ","03                            ",COLBYVILLAGE SHOPPING CTR COLE HARBOUR            ,ATLANTIC REGION                           ,SOUTHWEST NOVA SCOTIA                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576467,2010-06-11-00.00.00.000000,"31252","32482","01016",17580325,17580091,9999-12-31-00.00.00.000000,Y,"5    ","35                            ","DUNDAS & BROCK, TORONTO, ONT.                     ",TORONTO REGION                            ,TORONTO WEST                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576927,2011-01-16-00.00.00.000000,"70680","00810","92700",17580086,17578466,9999-12-31-00.00.00.000000,Y,"7    ","58                            ",SPRUCELAND SHOPPING CENTRE                        ,BRITISH COLUMBIA REGION                   ,VANCOUVER/CENTRAL B.C. & YUKON            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575196,2003-11-07-00.00.00.000000,"21741","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ",QUEBEC CITY & EASTERN QUE VPO EXPENSE             ,QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576944,2010-12-12-00.00.00.000000,"50690","00810","92700",17580086,17578466,9999-12-31-00.00.00.000000,Y,"7    ","58                            ",RICHMOND CBC                                      ,BRITISH COLUMBIA REGION                   ,VANCOUVER/CENTRAL B.C. & YUKON            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575400,2006-12-11-00.00.00.000000,"94656","32482","64238",17580325,17578460,2015-12-09-23.59.59.000000,N,"5    ","36                            ",NT BRAMPTON                                       ,TORONTO REGION                            ,GTA WEST                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575400,2015-12-10-00.00.00.000000,"94656","32482","64238",17580325,17578460,9999-12-31-00.00.00.000000,Y,"5    ","36                            ",NT BRAMPTON                                       ,TORONTO REGION                            ,GTA BRAMPTON                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
70006000,2013-09-18-00.00.00.000000,"39008","20719","32359",17580231,17577716,9999-12-31-00.00.00.000000,Y,"6    ","52                            ",REGINA CENTRALIZED CURRENCY UNIT                  ,PRAIRIE REGION                            ,PRAIRIE DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578252,2011-01-16-00.00.00.000000,"22640","00810","92130",17580086,17577663,9999-12-31-00.00.00.000000,Y,"7    ","54                            ","WILLOWBROOK  PARK, LANGLEY, B.C.                  ",BRITISH COLUMBIA REGION                   ,NORTH COAST & FRASER VALLEY               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576931,2011-03-11-00.00.00.000000,"40287","20719","20537",17580231,17580227,9999-12-31-00.00.00.000000,Y,"6    ","41                            ","NAIRN & PANET, WINNIPEG MAN.                      ",PRAIRIE REGION                            ,WINNIPEG                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577299,2003-11-07-00.00.00.000000,"38232","68502","64188",17577462,17578459,9999-12-31-00.00.00.000000,Y,"4    ","19                            ","ALGOCENTRE MALL, ELLIOTT LAKE, ONTARIO            ",ONTARIO REGION                            ,ONTARIO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575779,2011-03-11-00.00.00.000000,"10017","20719","20537",17580231,17580227,9999-12-31-00.00.00.000000,Y,"6    ","41                            ","PORTAGE & KENNEDY, WINNIPEG, MAN.                 ",PRAIRIE REGION                            ,WINNIPEG                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576968,2008-08-13-00.00.00.000000,"60426","00661","12641",17580083,17578449,9999-12-31-00.00.00.000000,Y,"3    ","12                            ","BEAVERBROOK & TERON RD, KANATA, ON                ",QUEBEC & EASTERN ONTARIO                  ,OTTAWA RIVER                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575217,2010-03-12-00.00.00.000000,"01024","12153","20644",17577393,17580230,9999-12-31-00.00.00.000000,Y,"2    ","05                            ",KING & GERMAIN                                    ,ATLANTIC REGION                           ,WEST NEW BRUNSWICK                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577149,2010-03-12-00.00.00.000000,"41160","00810","01750",17580086,17577422,9999-12-31-00.00.00.000000,Y,"7    ","55                            ",NORTH ROAD & AUSTIN                               ,BRITISH COLUMBIA REGION                   ,S.E. B.C./CENTRAL EAST VANCOUVER          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
