"ORG_UNIT_ID","ORG_UNIT_LVL","TRNST_NUM","ORG_UNIT_NM","CITY","CLS_DT","OPN_DT","PH_NUM","POSTAL_ZIP_CD","PROV_STATE","STRT_ADDR","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
91196261,,"9555 ",PWR ASSET INC                                     ,ATLANTA           ,2011-03-09,2004-10-01,"4048771500                              ",       ,"GEORGIA, U.S.A.   ","600 PEACHTREE ST., SUITE 2700             ",2017-07-25-18.14.25.000000,
75987020,Transit        ,"69146",TAHOE CAFETERIA                                   ,MISSISSAUGA       ,,,                                        ,L4W 0B4,ONTARIO           ,"4715 TAHOE BOULEVARD                      ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
78005046,Transit        ,"94722",MASTER CARD - CREDIT CARD & LOAN PRODUCTS         ,TORONTO           ,,,                                        ,M3C 0N5,ONTARIO           ,"90 WYNFORD DRIVE                          ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17576093,,"67595",CORPORATE BANKING - IRELAND                       ,DUBLIN            ,,,                                        ,       ,REP. OF IRELAND   ,******************************************,2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
70349010,,"22384",GIAM HO - HISTORY                                 ,TORONTO           ,,,                                        ,       ,ONTARIO           ,******************************************,2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17575538,Transit        ,"20123",AYLESFORD                                         ,AYLESFORD         ,,,                                        ,B0P 1C0,NOVA SCOTIA       ,"2699 HIGHWAY #1, P.O. BOX 58              ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
69888001,,"04507",DWM II INC.                                       ,TORONTO           ,,,                                        ,M5H 1H1,ONTARIO           ,"40 KING STREET WEST, 13TH FLOOR           ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
79502025,,"83519",RESERVED TRANSIT                                  ,                  ,,,                                        ,       ,ALBERTA           ,******************************************,2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
75086000,,"05235",SINGAPORE CENTRALISED FUNCTION                    ,SINGAPORE         ,,,                                        ,"048583 ",SINGAPORE         ,"1 RAFFLES QUAY #20-01 NORTH TOWER         ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
69435000,,"03405",SBE ADJUSTMENT TRANSIT                            ,LONDON            ,,,                                        ,EC2M3NS,ENGLAND           ,"201 BISHOPSGATE, 6TH FLOOR                ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17575900,Transit        ,"81703",SUMMERFORD N W ISLAND(SUB TO TWILLINGATE)         ,NEW WORLD ISLAND  ,,,                                        ,A0G 4E0,NEWFOUNDLAND      ,SUMMERFORD                                ,2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
49739000,,"02685",GLS AND OTHER-UK                                  ,TORONTO           ,,,                                        ,M5H 1H1,ONTARIO           ,"44 KING STREET WEST, 24TH FLOOR           ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577719,Transit        ,"10819",EDGEMONT                                          ,CALGARY           ,,,                                        ,T3A 5K8,ALBERTA           ,"700-5149 COUNTRY HILLS BLVD. NW           ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577891,Transit        ,"73452","TRAFALGAR RIDGE, OAKVILLE, ONTARIO                ",OAKVILLE          ,,,                                        ,L6H 6K7,ONTARIO           ,"2391 TRAFALGAR ROAD                       ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17579527,Transit        ,"51797",HOLLIS CANADIAN BANK                              ,TORONTO           ,,,                                        ,M5H 3R3,ONTARIO           ,"20 QUEEN STREET WEST, 26TH FLOOR          ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577754,,"06635",MONTREAL TRUST (BERMUDA) LTD.                     ,MONTREAL          ,,,                                        ,H3A 3K9,QUEBEC            ,"PLACE MTL.TR.,1800 MCGILL COLLEGE, 13TH FL",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577442,Transit        ,"57802",TECUMSEH & LAUZON                                 ,WINDSOR           ,,,                                        ,N8T 3K4,ONTARIO           ,"7041 TECUMSEH ROAD EAST                   ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577573,,"16055",U. G. S. INC.                                     ,ATLANTA           ,,,                                        ,"30303  ",GEORGIA           ,"SCOTIABANK,ATLANTA AGENCY,650-55 PARK PL. ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17579891,,"01555",MMWPC LLC                                         ,"NEW YORK, NY      ",,,                                        ,"10006  ",U. S. A.          ,"1 LIBERTY PLAZA, FLOOR 23-26, 165 BROADWAY",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
79140013,,"01905","HR SERVICES CENTRE, JAMAICA                       ",KINGSTON 10       ,,,                                        ,       ,JAMAICA           ,"CNR. DUKE & PORT ROYAL STREETS, 3RD FLOOR ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577408,,"80606",CIP - PROCESS                                     ,TORONTO           ,,,                                        ,M5H 1H1,ONTARIO           ,"C/O CCRB COMPTROLLERS, 44 KING W., 24/FL.,",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
69435005,,"44347",POWER 1 EXPENSES                                  ,TORONTO           ,,,                                        ,M5H 1H1,ONTARIO           ,"40 KING STREET WEST, 24TH FLOOR           ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577496,,"52126",SCOTIA SERVICE - PROJECT MANAGERS                 ,TORONTO           ,,,                                        ,       ,ONTARIO           ,"2201 EGLINTON AVENUE EAST                 ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17579714,,"02287",IDEO FUNDING                                      ,TORONTO           ,,,                                        ,M5V 2T3,ONTARIO           ,"720 KING STREET WEST, 2ND FLOOR           ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
71000002,,"14787",FX PACIFIC EXPENSE                                ,TORONTO           ,,,                                        ,M5H 1H1,ONTARIO           ,"40 KING STREET WEST, 24TH FLOOR           ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577521,Transit        ,"70557","CENTRE MALL, MARATHON, ONT.                       ",MARATHON          ,,,                                        ,P0T 2E0,ONTARIO           ,"2 HEMLO DRIVE, UNIT #20 P.O. BOX 1960     ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17579316,Transit        ,"53009","STONY PLAIN, ALBERTA                              ",STONY PLAIN       ,,,                                        ,T7Z 2W7,ALBERTA           ,"#280, 4300 SOUTH PARK DRIVE               ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17575544,Transit        ,"80853",SYDNEY SHOPPING CENTRE                            ,SYDNEY            ,,,                                        ,B1P 6J4,NOVA SCOTIA       ,P.O. BOX 987                              ,2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
91196447,,"96487",RESERVED TRANSIT                                  ,                  ,,,                                        ,       ,                  ,                                          ,2018-11-06-16.50.16.000000,2023-12-07-21.15.31.000000
91196356,,"06163",NFLD LABRADOR BUSINESS BANKING                    ,ST. JOHN'S        ,,,                                        ,A1C 1B7,NOVA SCOTIA       ,                                          ,2018-02-07-22.46.39.000000,2023-12-07-21.15.31.000000
17579738,,"82297",ROYNAT LEASE FINANCE - OPERATING                  ,TORONTO           ,,,                                        ,M5H 1H1,ONTARIO           ,"40 KING STREET WEST, 26TH FLOOR           ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17578259,Transit        ,"74856","CLIFFCREST PLAZA, SCARBOROUGH, ONTARIO            ",SCARBOROUGH       ,,,                                        ,M1M 1P1,ONTARIO           ,"CLIFFCREST PLAZA, 3041 KINGSTON ROAD      ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17576046,,"54643",SMC HISTORY TRANSIT FOR 92106 -PRE-NOV2003        ,                  ,,,                                        ,       ,ONTARIO           ,******************************************,2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
69175000,,"04317",MANAGED AND FEE BASED ACCT OPS                    ,TORONTO           ,,,                                        ,M5H 1H1,ONTARIO           ,"40 KING STREET WEST, 24TH FLOOR           ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17578624,,"03483",SM 715 - LETHBRIDGE                               ,LETHBRIDGE        ,,,                                        ,T1J 0H8,ALBERTA           ,"801B - 3RD AVENUE SOUTH                   ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17577760,,"72371",MT MONTREAL SECURITIES                            ,TORONTO           ,,,                                        ,M5H 3W4,ONTARIO           ,"1 RICHMOND STREET WEST, SUITE 700         ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
17579980,,"01935",SBE PARIS BRANCH                                  ,LONDON            ,,,                                        ,EC2M3NS,ENGLAND           ,"201 BISHOPSGATE, 6TH FLOOR                ",2017-07-13-11.53.37.000000,2023-12-07-21.15.31.000000
91195269,,"3375 ",FIDEICOMISO PROPIO                                ,                  ,,2016-11-01,************                            ,       ,                  ,                                          ,2017-07-25-18.14.25.000000,
91196035,,"5892 ","GLOBAL RISK MGMT, CORPORATE CREDIT-CENTRAL        ",TORONTO           ,,,************                            ,M5H 1H1,ONTARIO           ,"44 KING STREET WEST-17TH. FLOOR           ",2017-07-25-18.14.25.000000,
17580475,,"51243",NFLD & LABRADOR P.O.-ADMINISTERED                 ,ST. JOHN'S        ,,,,A1C 5P5,NEWFOUNDLAND      ,"343 WATER ST. 3RD FLOOR                   ",2017-07-13-11.53.37.000000,2017-07-13-11.53.37.000000
91195978,,"6265 ","BNS SYDNEY BRANCH, AUSTRALIA                      ",SYDNEY NSW        ,,2016-01-01,"1282368700                              ","2000   ",AUSTRALIA         ,"SUITE 1, LEVEL 10, 45 CLARENCE STREET     ",2017-07-25-18.14.25.000000,
17580802,,"93815",EXPATRIATE OFFICERS - MADURO & CURIELS BK.        ,NETHERLAND        ,,,,       ,ANTILLES          ,"PLAZA JOJO, CORREA 2 WILLEMSTAD, CURACAO  ",2017-07-13-11.53.37.000000,2017-07-13-11.53.37.000000
91195109,,"7609 ",UNION BANK                                        ,LOS ANGELES       ,,1986-09-09,************                            ,"90051  ",CALIFORNIA        ,P. O. BOX 2660                            ,2017-07-25-18.14.25.000000,
91195659,,"4175 ",BNS AUSTRALIA - TREASURY                          ,SYDNEY NSW        ,,2016-12-01,"1282368700                              ","2000   ",AUSTRALIA         ,"SUITE 2, LEVEL 44, GOVERNOR PHILLIP TOWER ",2017-07-25-18.14.25.000000,
17580765,,"90498",REGINA DATA CENTRE DATA PREPARATION               ,******************,,,,S4P 3G9,******************,                                          ,2017-07-13-11.53.37.000000,2017-07-13-11.53.37.000000
91195772,,"3495 ",CENTRALIZED ACCOUNTING UNIT - PANAMA              ,PANAMA            ,,2012-11-01,"5072975200                              ",       ,REPUBLIC OF PANAMA,"THE BANK OFNOVA SCOTIA, PO BOX 0833-00174 ",2017-07-25-18.14.25.000000,
91196140,,"7015 ",GWO JAPAN                                         ,GRAND CAYMAN      ,,2015-11-01,"8099497666                              ",       ,CAYMAN ISLANDS    ,"SCOTIATRUST, 6 CARDINALL AVE., 3RD FLOOR  ",2017-07-25-18.14.25.000000,
91196218,,"8755 ",DB&G UNIT TRUST MANAGERS LTD.                     ,KINGSTON 10       ,,2007-06-01,************                            ,       ,JAMAICA           ,"7 HOLBORN ROAD                            ",2017-07-25-18.14.25.000000,
91195028,,"975  ",GAAP - CANADIAN GAAP DIFFERENCE - CR              ,                  ,,2008-12-01,************                            ,       ,COSTA RICA        ,                                          ,2017-07-25-18.14.25.000000,
91195488,,"95   ",STRAND FUNDING                                    ,TORONTO           ,,2006-08-25,"4166456870                              ",M5V 2T3,CANADA            ,"720 KING STREET WEST, 2ND FLOOR           ",2017-07-25-18.14.25.000000,
91196500,,"6105 ",MIAMI INTERNATIONAL REP OFFICE                    ,MIAMI             ,,2018-10-01,"3057894393                              ",       ,UNITED STATES     ,"1320-201 S BISCAYNE BLVD, MIAMI FL, 33131 ",2019-05-07-10.09.13.000000,
91195376,,"4905 ","SCOTIA INSURANCE AGENT LTD., BARBADOS             ",BRIDGETOWN        ,,2014-11-01,************                            ,       ,"BARBADOS, W.I.    ","1ST FLOOR, CGI TOWER, WARRENS, ST. MICHAEL",2017-07-25-18.14.25.000000,
17580294,,"29702",SANWA BANK OF CANADA- U. S. $ ACCT.               ,TORONTO           ,,,,       ,ONTARIO           ,"36TH. FLOOR, COMMERCE COURT WEST          ",2017-07-13-11.53.37.000000,2017-07-13-11.53.37.000000
91195893,,"42   ",LONDON MAIN BRANCH                                ,LONDON            ,,1906-03-07,"5196425000                              ",N6A 3C9,ONTARIO           ,"420 RICHMOND STREET                       ",2017-07-25-18.14.25.000000,
91196077,,"3103 ",CURRENCY TRANSLATION                              ,TORONTO           ,,2002-07-31,"4168666158                              ",       ,ONTARIO           ,"J. MCARTHUR,TAXATION-100 YONGE ST.,8TH FLR",2017-07-25-18.14.25.000000,
